date,article,views,day_of_week,month,regime,views_lag1,views_lag7,views_ma7,views_std7
2022-02-01,Taylor_Swift,54702,1,2,normal,68727.0,51364.0,48992.57142857143,12621.27996489999
2022-02-02,Taylor_Swift,49698,2,2,normal,54702.0,48160.0,49212.28571428572,12617.757205809867
2022-02-03,Taylor_Swift,58510,3,2,normal,49698.0,48356.0,50662.857142857145,13078.17485263885
2022-02-04,Taylor_Swift,60613,4,2,normal,58510.0,56056.0,51313.857142857145,13498.053506939254
2022-02-05,Taylor_Swift,36099,5,2,declining,60613.0,34202.0,51584.857142857145,13110.7260595868
2022-02-06,Taylor_Swift,40995,6,2,normal,36099.0,32745.0,52763.42857142857,11393.188533171273
2022-02-07,Taylor_Swift,53989,0,2,normal,40995.0,68727.0,50658.0,9078.04196950007
2022-02-08,Taylor_Swift,62384,1,2,normal,53989.0,54702.0,51755.42857142857,10059.653487358242
2022-02-09,Taylor_Swift,55630,2,2,normal,62384.0,49698.0,52602.857142857145,10107.193105714114
2022-02-10,Taylor_Swift,59941,3,2,normal,55630.0,58510.0,52807.28571428572,10259.90238280883
2022-02-11,Taylor_Swift,54149,4,2,normal,59941.0,60613.0,51883.857142857145,9716.785827089549
2022-02-12,Taylor_Swift,19575,5,2,declining,54149.0,36099.0,49523.28571428572,14844.696097869437
2022-02-13,Taylor_Swift,30265,6,2,declining,19575.0,40995.0,47990.42857142857,16349.782708618872
2022-02-14,Taylor_Swift,50170,0,2,normal,30265.0,53989.0,47444.857142857145,16179.083734136355
2022-02-15,Taylor_Swift,45451,1,2,normal,50170.0,62384.0,45025.857142857145,14778.436164770475
2022-02-16,Taylor_Swift,51405,2,2,normal,45451.0,55630.0,44422.28571428572,14353.330516112539
2022-02-17,Taylor_Swift,68142,3,2,normal,51405.0,59941.0,45593.857142857145,16063.90818396515
2022-02-18,Taylor_Swift,179485,4,2,viral,68142.0,54149.0,63499.0,53475.51395732446
2022-02-19,Taylor_Swift,39167,5,2,normal,179485.0,19575.0,66297.85714285714,51260.24579999781
2022-02-20,Taylor_Swift,35476,6,2,declining,39167.0,30265.0,67042.28571428571,50684.34614261847
2022-02-21,Taylor_Swift,49850,0,2,normal,35476.0,50170.0,66996.57142857143,50702.241399689454
2022-02-22,Taylor_Swift,58847,1,2,normal,49850.0,45451.0,68910.28571428571,50001.45239128657
2022-02-23,Taylor_Swift,48325,2,2,normal,58847.0,51405.0,68470.28571428571,50194.34763567936
2022-02-24,Taylor_Swift,51554,3,2,normal,48325.0,68142.0,66100.57142857143,50602.337458715454
2022-02-25,Taylor_Swift,53620,4,2,normal,51554.0,179485.0,48119.857142857145,8166.728790823344
2022-02-26,Taylor_Swift,29706,5,2,declining,53620.0,39167.0,46768.28571428572,10378.680242277174
2022-02-27,Taylor_Swift,30263,6,2,declining,29706.0,35476.0,46023.57142857143,11455.192168578133
2022-02-28,Taylor_Swift,52901,0,2,normal,30263.0,49850.0,46459.42857142857,11680.869215047898
2022-03-01,Taylor_Swift,59819,1,3,normal,52901.0,58847.0,46598.28571428572,11857.11802693926
2022-03-02,Taylor_Swift,50336,2,3,normal,59819.0,48325.0,46885.57142857143,11930.065113780965
2022-03-03,Taylor_Swift,136375,3,3,trending,50336.0,51554.0,59002.857142857145,36084.90457900913
2022-03-04,Taylor_Swift,45577,4,3,normal,136375.0,53620.0,57853.857142857145,36411.44305676712
2022-03-05,Taylor_Swift,31633,5,3,declining,45577.0,29706.0,58129.142857142855,36169.64686229133
2022-03-06,Taylor_Swift,33374,6,3,declining,31633.0,30263.0,58573.57142857143,35787.2712187688
2022-03-07,Taylor_Swift,50306,0,3,normal,33374.0,52901.0,58202.857142857145,35869.17282490441
2022-03-08,Taylor_Swift,60195,1,3,normal,50306.0,59819.0,58256.57142857143,35872.27776829509
2022-03-09,Taylor_Swift,57251,2,3,normal,60195.0,50336.0,59244.42857142857,35712.664802359934
2022-03-10,Taylor_Swift,62693,3,3,normal,57251.0,136375.0,48718.42857142857,12513.708667659359
2022-03-11,Taylor_Swift,46101,4,3,normal,62693.0,45577.0,48793.28571428572,12493.33529946136
2022-03-12,Taylor_Swift,38186,5,3,normal,46101.0,31633.0,49729.42857142857,11168.446040178826
2022-03-13,Taylor_Swift,36245,6,3,declining,38186.0,33374.0,50139.57142857143,10500.455321193744
2022-03-14,Taylor_Swift,60569,0,3,normal,36245.0,50306.0,51605.71428571428,11219.444649272978
2022-03-15,Taylor_Swift,52182,1,3,normal,60569.0,60195.0,50461.0,10588.038140593926
2022-03-16,Taylor_Swift,53351,2,3,normal,52182.0,57251.0,49903.857142857145,10269.002327856824
2022-03-17,Taylor_Swift,47165,3,3,normal,53351.0,62693.0,47685.57142857143,8584.94880313135
2022-03-18,Taylor_Swift,39356,4,3,normal,47165.0,46101.0,46722.0,9152.228144009829
2022-03-19,Taylor_Swift,41240,5,3,normal,39356.0,38186.0,47158.28571428572,8741.05534654907
2022-03-20,Taylor_Swift,29214,6,3,declining,41240.0,36245.0,46153.857142857145,10442.475272153128
2022-03-21,Taylor_Swift,48655,0,3,normal,29214.0,60569.0,44451.857142857145,8489.73382834801
2022-03-22,Taylor_Swift,54274,1,3,normal,48655.0,52182.0,44750.71428571428,8836.926835997225
2022-03-23,Taylor_Swift,39869,2,3,normal,54274.0,53351.0,42824.71428571428,8087.516547418514
2022-03-24,Taylor_Swift,58957,3,3,normal,39869.0,47165.0,44509.28571428572,10115.958015503753
2022-03-25,Taylor_Swift,60473,4,3,normal,58957.0,39356.0,47526.0,11391.338112794538
2022-03-26,Taylor_Swift,34532,5,3,declining,60473.0,41240.0,46567.71428571428,12257.498136709391
2022-03-27,Taylor_Swift,34409,6,3,declining,34532.0,29214.0,47309.857142857145,11137.81146109336
2022-03-28,Taylor_Swift,60463,0,3,normal,34409.0,48655.0,48996.71428571428,12217.353869452818
2022-03-29,Taylor_Swift,44298,1,3,normal,60463.0,54274.0,47571.57142857143,12080.241165599844
2022-03-30,Taylor_Swift,62910,2,3,normal,44298.0,39869.0,50863.142857142855,12752.058963537165
2022-03-31,Taylor_Swift,71352,3,3,normal,62910.0,58957.0,52633.857142857145,14764.962957720601
2022-04-01,Taylor_Swift,65877,4,4,normal,71352.0,60473.0,53405.857142857145,15371.952656581878
2022-04-02,Taylor_Swift,37663,5,4,normal,65877.0,34532.0,53853.142857142855,14764.801538666023
2022-04-03,Taylor_Swift,27494,6,4,declining,37663.0,34409.0,52865.28571428572,16420.99710446251
2022-04-04,Taylor_Swift,49606,0,4,normal,27494.0,60463.0,51314.28571428572,16093.235377162866
2022-04-05,Taylor_Swift,57648,1,4,normal,49606.0,44298.0,53221.42857142857,15913.205541909267
2022-04-06,Taylor_Swift,64930,2,4,normal,57648.0,62910.0,53510.0,16134.951595837034
2022-04-07,Taylor_Swift,53883,3,4,normal,64930.0,71352.0,51014.42857142857,14143.473204475586
2022-04-08,Taylor_Swift,65940,4,4,normal,53883.0,65877.0,51023.42857142857,14154.522785516963
2022-04-09,Taylor_Swift,42855,5,4,normal,65940.0,37663.0,51765.142857142855,13456.561502709186
2022-04-10,Taylor_Swift,36231,6,4,normal,42855.0,27494.0,53013.28571428572,11013.55588527608
2022-04-11,Taylor_Swift,59594,0,4,normal,36231.0,49606.0,54440.142857142855,11144.768839065002
2022-04-12,Taylor_Swift,63016,1,4,normal,59594.0,57648.0,55207.0,11578.526993246462
2022-04-13,Taylor_Swift,61032,2,4,normal,63016.0,64930.0,54650.142857142855,11117.531132234091
2022-04-14,Taylor_Swift,54938,3,4,normal,61032.0,53883.0,54800.857142857145,11112.548019072592
2022-04-15,Taylor_Swift,57676,4,4,normal,54938.0,65940.0,53620.28571428572,10127.207919169985
2022-04-16,Taylor_Swift,322544,5,4,viral,57676.0,42855.0,93575.85714285714,101360.98933420845
2022-04-17,Taylor_Swift,36406,6,4,declining,322544.0,36231.0,93600.85714285714,101344.50856925032
2022-04-18,Taylor_Swift,55909,0,4,normal,36406.0,59594.0,93074.42857142857,101559.93827597101
2022-04-19,Taylor_Swift,53040,1,4,normal,55909.0,63016.0,91649.28571428571,102120.4807187965
2022-04-20,Taylor_Swift,37637,2,4,declining,53040.0,61032.0,88307.14285714286,103660.72454957497
2022-04-21,Taylor_Swift,43357,3,4,normal,37637.0,54938.0,86652.71428571429,104372.03536342845
2022-04-22,Taylor_Swift,43517,4,4,normal,43357.0,57676.0,84630.0,105161.40836827927
2022-04-23,Taylor_Swift,30741,5,4,declining,43517.0,322544.0,42943.857142857145,9040.1165263249
2022-04-24,Taylor_Swift,36270,6,4,declining,30741.0,36406.0,42924.42857142857,9056.640213257328
2022-04-25,Taylor_Swift,59925,0,4,normal,36270.0,55909.0,43498.142857142855,10085.077167587717
2022-04-26,Taylor_Swift,55642,1,4,normal,59925.0,53040.0,43869.857142857145,10533.373287296541
2022-04-27,Taylor_Swift,44716,2,4,normal,55642.0,37637.0,44881.142857142855,10168.745209850887
2022-04-28,Taylor_Swift,67396,3,4,normal,44716.0,43357.0,48315.28571428572,13181.190483846134
2022-04-29,Taylor_Swift,59016,4,4,normal,67396.0,43517.0,50529.42857142857,13537.770838868597
2022-04-30,Taylor_Swift,33163,5,4,declining,59016.0,30741.0,50875.42857142857,12966.626133490581
2022-05-01,Taylor_Swift,37293,6,5,declining,33163.0,36270.0,51021.57142857143,12778.984556126548
2022-05-02,Taylor_Swift,59364,0,5,normal,37293.0,59925.0,50941.42857142857,12715.4420011937
2022-05-03,Taylor_Swift,54382,1,5,normal,59364.0,55642.0,50761.42857142857,12646.542028780867
2022-05-04,Taylor_Swift,58601,2,5,normal,54382.0,44716.0,52745.0,12629.198549393624
2022-05-05,Taylor_Swift,37366,3,5,declining,58601.0,67396.0,48455.0,11902.472264198192
2022-05-06,Taylor_Swift,41640,4,5,normal,37366.0,59016.0,45972.71428571428,11118.980644440231
2022-05-07,Taylor_Swift,24723,5,5,declining,41640.0,33163.0,44767.0,13032.496128268811
2022-05-08,Taylor_Swift,42960,6,5,normal,24723.0,37293.0,45576.57142857143,12661.57220170764
2022-05-09,Taylor_Swift,48623,0,5,normal,42960.0,59364.0,44042.142857142855,11288.627808973606
2022-05-10,Taylor_Swift,66416,1,5,normal,48623.0,54382.0,45761.28571428572,13769.455202419467
2022-05-11,Taylor_Swift,50883,2,5,normal,66416.0,58601.0,44658.71428571428,12848.160876357759
2022-05-12,Taylor_Swift,45166,3,5,normal,50883.0,37366.0,45773.0,12442.090231682992
2022-05-13,Taylor_Swift,51732,4,5,normal,45166.0,41640.0,47214.71428571428,12468.038254062645
2022-05-14,Taylor_Swift,35147,5,5,declining,51732.0,24723.0,48703.857142857145,9634.500150130485
2022-05-15,Taylor_Swift,28968,6,5,declining,35147.0,42960.0,46705.0,12148.290085440325
2022-05-16,Taylor_Swift,62194,0,5,normal,28968.0,48623.0,48643.71428571428,13511.759183692642
2022-05-17,Taylor_Swift,50174,1,5,normal,62194.0,66416.0,46323.42857142857,11137.080495012538
2022-05-18,Taylor_Swift,54772,2,5,normal,50174.0,50883.0,46879.0,11493.733234535866
2022-05-19,Taylor_Swift,62483,3,5,normal,54772.0,45166.0,49352.857142857145,12847.477604943739
2022-05-20,Taylor_Swift,59645,4,5,normal,62483.0,51732.0,50483.28571428572,13426.769823928938
2022-05-21,Taylor_Swift,31530,5,5,declining,59645.0,35147.0,49966.57142857143,14164.658554034682
2022-05-22,Taylor_Swift,34019,6,5,normal,31530.0,28968.0,50688.142857142855,12997.215643213636
2022-05-23,Taylor_Swift,61156,0,5,normal,34019.0,62194.0,50539.857142857145,12849.144270191586
2022-05-24,Taylor_Swift,45098,1,5,normal,61156.0,50174.0,49814.71428571428,13015.389502614546
2022-05-25,Taylor_Swift,75156,2,5,trending,45098.0,54772.0,52726.71428571428,16200.051725373232
2022-05-26,Taylor_Swift,46371,3,5,normal,75156.0,62483.0,50425.0,15720.341535730286
2022-05-27,Taylor_Swift,47600,4,5,normal,46371.0,59645.0,48704.28571428572,15193.315687217053
2022-05-28,Taylor_Swift,38771,5,5,normal,47600.0,31530.0,49738.71428571428,14031.184479749701
2022-05-29,Taylor_Swift,24727,6,5,declining,38771.0,34019.0,48411.28571428572,16059.196718332538
2022-05-30,Taylor_Swift,50893,0,5,normal,24727.0,61156.0,46945.142857142855,15144.145925390823
2022-05-31,Taylor_Swift,41255,1,5,normal,50893.0,45098.0,46396.142857142855,15291.211620062408
2022-06-01,Taylor_Swift,50964,2,6,normal,41255.0,75156.0,42940.142857142855,9247.119379002977
2022-06-02,Taylor_Swift,36998,3,6,normal,50964.0,46371.0,41601.142857142855,9345.61514701945
2022-06-03,Taylor_Swift,56265,4,6,normal,36998.0,47600.0,42839.0,10742.125193213646
2022-06-04,Taylor_Swift,28932,5,6,declining,56265.0,38771.0,41433.42857142857,11940.031614379835
2022-06-05,Taylor_Swift,26749,6,6,declining,28932.0,24727.0,41722.28571428572,11484.262764239773
2022-06-06,Taylor_Swift,113451,0,6,trending,26749.0,50893.0,50659.142857142855,29701.751606196514
2022-06-07,Taylor_Swift,38533,1,6,normal,113451.0,41255.0,50270.28571428572,29862.772977484336
2022-06-08,Taylor_Swift,37055,2,6,normal,38533.0,50964.0,48283.28571428572,30268.896614150017
2022-06-09,Taylor_Swift,45010,3,6,normal,37055.0,36998.0,49427.857142857145,29920.514235936254
2022-06-10,Taylor_Swift,49206,4,6,normal,45010.0,56265.0,48419.42857142857,29770.251464939316
2022-06-11,Taylor_Swift,24937,5,6,declining,49206.0,28932.0,47848.71428571428,30240.67847957068
2022-06-12,Taylor_Swift,31648,6,6,declining,24937.0,26749.0,48548.57142857143,29723.246821621873
2022-06-13,Taylor_Swift,48272,0,6,normal,31648.0,113451.0,39237.28571428572,8959.904904895542
2022-06-14,Taylor_Swift,49380,1,6,normal,48272.0,38533.0,40786.857142857145,9723.252275320885
2022-06-15,Taylor_Swift,39348,2,6,normal,49380.0,37055.0,41114.42857142857,9614.591685855577
2022-06-16,Taylor_Swift,50214,3,6,normal,39348.0,45010.0,41857.857142857145,10152.176785113586
2022-06-17,Taylor_Swift,38287,4,6,normal,50214.0,49206.0,40298.0,9661.98649347064
2022-06-18,Taylor_Swift,34840,5,6,normal,38287.0,24937.0,41712.71428571428,7527.100210003673
2022-06-19,Taylor_Swift,64194,6,6,normal,34840.0,31648.0,46362.142857142855,9939.255982023918
2022-06-20,Taylor_Swift,36433,0,6,normal,64194.0,48272.0,44670.857142857145,10548.696987915868
2022-06-21,Taylor_Swift,46066,1,6,normal,36433.0,49380.0,44197.42857142857,10375.062278643081
2022-06-22,Taylor_Swift,43354,2,6,normal,46066.0,39348.0,44769.71428571428,10171.474339450666
2022-06-23,Taylor_Swift,36071,3,6,normal,43354.0,50214.0,42749.28571428572,10313.468568079827
2022-06-24,Taylor_Swift,45970,4,6,normal,36071.0,38287.0,43846.857142857145,10167.219948255219
2022-06-25,Taylor_Swift,22507,5,6,declining,45970.0,34840.0,42085.0,12732.970404950376
2022-06-26,Taylor_Swift,30256,6,6,normal,22507.0,64194.0,37236.71428571428,8749.737628719997
2022-06-27,Taylor_Swift,40989,0,6,normal,30256.0,36433.0,37887.57142857143,8848.877873440084
2022-06-28,Taylor_Swift,39383,1,6,normal,40989.0,46066.0,36932.857142857145,8152.556806070143
2022-06-29,Taylor_Swift,40775,2,6,normal,39383.0,43354.0,36564.42857142857,7867.294152739206
2022-06-30,Taylor_Swift,25651,3,6,declining,40775.0,36071.0,35075.857142857145,8894.890301527112
2022-07-01,Taylor_Swift,39374,4,7,normal,25651.0,45970.0,34133.57142857143,7834.65387146906
2022-07-02,Taylor_Swift,35858,5,7,normal,39374.0,22507.0,36040.857142857145,5924.850586825025
2022-07-03,Taylor_Swift,30369,6,7,normal,35858.0,30256.0,36057.0,5906.588045000573
2022-07-04,Taylor_Swift,29730,0,7,normal,30369.0,40989.0,34448.57142857143,5872.587472235589
2022-07-05,Taylor_Swift,45158,1,7,normal,29730.0,39383.0,35273.57142857143,6982.151073921143
2022-07-06,Taylor_Swift,44468,2,7,normal,45158.0,40775.0,35801.142857142855,7580.963888332465
2022-07-07,Taylor_Swift,46410,3,7,normal,44468.0,25651.0,38766.71428571428,6985.53545345224
2022-07-08,Taylor_Swift,33221,4,7,normal,46410.0,39374.0,37887.71428571428,7277.406788921341
2022-07-09,Taylor_Swift,20407,5,7,declining,33221.0,35858.0,35680.42857142857,9875.17727869858
2022-07-10,Taylor_Swift,33720,6,7,normal,20407.0,30369.0,36159.142857142855,9653.519158465862
2022-07-11,Taylor_Swift,45390,0,7,normal,33720.0,29730.0,38396.28571428572,9729.54076878443
2022-07-12,Taylor_Swift,38354,1,7,normal,45390.0,45158.0,37424.28571428572,9270.484538115501
2022-07-13,Taylor_Swift,39913,2,7,normal,38354.0,44468.0,36773.57142857143,8843.708551981521
2022-07-14,Taylor_Swift,50687,3,7,normal,39913.0,46410.0,37384.57142857143,9724.33868972029
2022-07-15,Taylor_Swift,40894,4,7,normal,50687.0,33221.0,38480.71428571428,9608.560726669992
2022-07-16,Taylor_Swift,26461,5,7,declining,40894.0,20407.0,39345.57142857143,7815.851134226551
2022-07-17,Taylor_Swift,20947,6,7,declining,26461.0,33720.0,37520.857142857145,10408.958280068206
2022-07-18,Taylor_Swift,30035,0,7,normal,20947.0,45390.0,35327.28571428572,10087.209999372428
2022-07-19,Taylor_Swift,32843,1,7,normal,30035.0,38354.0,34540.0,10026.488069110277
2022-07-20,Taylor_Swift,41073,2,7,normal,32843.0,39913.0,34705.71428571428,10139.0458905875
2022-07-21,Taylor_Swift,43575,3,7,normal,41073.0,50687.0,33689.71428571428,8493.511773000977
2022-07-22,Taylor_Swift,32824,4,7,normal,43575.0,40894.0,32536.85714285714,7878.0562837247535
2022-07-23,Taylor_Swift,27237,5,7,normal,32824.0,26461.0,32647.714285714286,7783.198201132133
2022-07-24,Taylor_Swift,30467,6,7,normal,27237.0,20947.0,34007.71428571428,6032.835781905509
2022-07-25,Taylor_Swift,42021,0,7,normal,30467.0,30035.0,35720.0,6406.734451601982
2022-07-26,Taylor_Swift,37941,1,7,normal,42021.0,32843.0,36448.28571428572,6314.274693483973
2022-07-27,Taylor_Swift,30133,2,7,normal,37941.0,41073.0,34885.42857142857,6332.687472081523
2022-07-28,Taylor_Swift,33768,3,7,normal,30133.0,43575.0,33484.42857142857,5043.444122725923
2022-07-29,Taylor_Swift,36288,4,7,normal,33768.0,32824.0,33979.28571428572,5136.919203644612
2022-07-30,Taylor_Swift,22087,5,7,declining,36288.0,27237.0,33243.57142857143,6461.511016709536
2022-07-31,Taylor_Swift,23162,6,7,declining,22087.0,30467.0,32200.0,7492.3537912557695
2022-08-01,Taylor_Swift,41215,0,8,normal,23162.0,42021.0,32084.85714285714,7320.491455009598
2022-08-02,Taylor_Swift,24456,1,8,normal,41215.0,37941.0,30158.428571428572,7296.857014203183
2022-08-03,Taylor_Swift,49088,2,8,normal,24456.0,30133.0,32866.28571428572,10218.164621795171
2022-08-04,Taylor_Swift,35707,3,8,normal,49088.0,33768.0,33143.28571428572,10272.818466132183
2022-08-05,Taylor_Swift,34278,4,8,normal,35707.0,36288.0,32856.142857142855,10198.087948705632
2022-08-06,Taylor_Swift,27999,5,8,normal,34278.0,22087.0,33700.71428571428,9368.655892821886
2022-08-07,Taylor_Swift,24141,6,8,normal,27999.0,23162.0,33840.57142857143,9190.729003678576
2022-08-08,Taylor_Swift,41216,0,8,normal,24141.0,41215.0,33840.71428571428,9190.862739959337
2022-08-09,Taylor_Swift,43241,1,8,normal,41216.0,24456.0,36524.28571428572,8724.614293562714
2022-08-10,Taylor_Swift,45826,2,8,normal,43241.0,49088.0,36058.28571428572,7998.627459639911
2022-08-11,Taylor_Swift,39825,3,8,normal,45826.0,35707.0,36646.57142857143,8119.0149414234875
2022-08-12,Taylor_Swift,41092,4,8,normal,39825.0,34278.0,37620.0,8195.823977287251
2022-08-13,Taylor_Swift,28563,5,8,normal,41092.0,27999.0,37700.57142857143,8087.535159267679
2022-08-14,Taylor_Swift,30019,6,8,normal,28563.0,24141.0,38540.28571428572,6616.369490748302
2022-08-15,Taylor_Swift,39573,0,8,normal,30019.0,41216.0,38305.57142857143,6534.262107210275
2022-08-16,Taylor_Swift,37065,1,8,normal,39573.0,43241.0,37423.28571428572,6163.211465740777
2022-08-17,Taylor_Swift,30151,2,8,normal,37065.0,45826.0,35184.0,5402.01786372561
2022-08-18,Taylor_Swift,31859,3,8,normal,30151.0,39825.0,34046.0,5091.532480502399
2022-08-19,Taylor_Swift,30955,4,8,normal,31859.0,41092.0,32597.85714285714,4098.181687391185
2022-08-20,Taylor_Swift,18819,5,8,declining,30955.0,28563.0,31205.85714285714,6592.720010956694
2022-08-21,Taylor_Swift,29333,6,8,normal,18819.0,30019.0,31107.85714285714,6618.351744168295
2022-08-22,Taylor_Swift,37701,0,8,normal,29333.0,39573.0,30840.428571428572,6246.67567209894
2022-08-23,Taylor_Swift,44533,1,8,normal,37701.0,37065.0,31907.285714285714,7904.636565845817
2022-08-24,Taylor_Swift,35025,2,8,normal,44533.0,30151.0,32603.571428571428,7938.740262308138
2022-08-25,Taylor_Swift,45773,3,8,normal,35025.0,31859.0,34591.28571428572,9339.557336303795
2022-08-26,Taylor_Swift,41505,4,8,normal,45773.0,30955.0,36098.42857142857,9504.74006057283
2022-08-27,Taylor_Swift,29091,5,8,normal,41505.0,18819.0,37565.857142857145,6800.6430928405925
2022-08-28,Taylor_Swift,27205,6,8,normal,29091.0,29333.0,37261.857142857145,7261.921128475615
2022-08-29,Taylor_Swift,42830,0,8,normal,27205.0,37701.0,37994.57142857143,7566.00145072619
2022-08-30,Taylor_Swift,39571,1,8,normal,42830.0,44533.0,37285.71428571428,7067.330913301378
2022-08-31,Taylor_Swift,42454,2,8,normal,39571.0,35025.0,38347.0,7227.252290232883
2022-09-01,Taylor_Swift,52022,3,9,normal,42454.0,45773.0,39239.71428571428,8560.379970427995
2022-09-02,Taylor_Swift,41593,4,9,normal,52022.0,41505.0,39252.28571428572,8564.32483648136
2022-09-03,Taylor_Swift,39015,5,9,normal,41593.0,29091.0,40670.0,7335.0885020797505
2022-09-04,Taylor_Swift,42033,6,9,normal,39015.0,27205.0,42788.28571428572,4319.775137446847
2022-09-05,Taylor_Swift,64122,0,9,trending,42033.0,42830.0,45830.0,9149.901529525216
2022-09-06,Taylor_Swift,56202,1,9,normal,64122.0,39571.0,48205.857142857145,9409.344742127249
2022-09-07,Taylor_Swift,50480,2,9,normal,56202.0,42454.0,49352.42857142857,9074.690937935822
2022-09-08,Taylor_Swift,65447,3,9,trending,50480.0,52022.0,51270.28571428572,10956.440110946998
2022-09-09,Taylor_Swift,52239,4,9,normal,65447.0,41593.0,52791.142857142855,10094.214373071824
2022-09-10,Taylor_Swift,37308,5,9,normal,52239.0,39015.0,52547.28571428572,10495.14426952299
2022-09-11,Taylor_Swift,45184,6,9,normal,37308.0,42033.0,52997.42857142857,10026.11333563777
2022-09-12,Taylor_Swift,39323,0,9,normal,45184.0,64122.0,49454.71428571428,9819.333204013166
2022-09-13,Taylor_Swift,64435,1,9,trending,39323.0,56202.0,50630.857142857145,11163.301026557081
2022-09-14,Taylor_Swift,56323,2,9,normal,64435.0,50480.0,51465.57142857143,11366.73682075851
2022-09-15,Taylor_Swift,53126,3,9,normal,56323.0,65447.0,49705.42857142857,9667.869411219193
2022-09-16,Taylor_Swift,52042,4,9,normal,53126.0,52239.0,49677.28571428572,9659.548224672246
2022-09-17,Taylor_Swift,39624,5,9,normal,52042.0,37308.0,50008.142857142855,9193.696127031675
2022-09-18,Taylor_Swift,35944,6,9,normal,39624.0,45184.0,48688.142857142855,10563.10600515765
2022-09-19,Taylor_Swift,47209,0,9,normal,35944.0,39323.0,49814.71428571428,9790.072109273184
2022-09-20,Taylor_Swift,74489,1,9,trending,47209.0,64435.0,51251.0,12620.75193216869
2022-09-21,Taylor_Swift,61644,2,9,normal,74489.0,56323.0,52011.142857142855,13127.228832070003
2022-09-22,Taylor_Swift,62068,3,9,normal,61644.0,53126.0,53288.57142857143,13677.35064327348
2022-09-23,Taylor_Swift,52228,4,9,normal,62068.0,52042.0,53315.142857142855,13674.705681520034
2022-09-24,Taylor_Swift,36884,5,9,normal,52228.0,39624.0,52923.71428571428,14162.438593150824
2022-09-25,Taylor_Swift,33825,6,9,normal,36884.0,35944.0,52621.0,14601.693623229901
2022-09-26,Taylor_Swift,41804,0,9,normal,33825.0,47209.0,51848.857142857145,15070.949167505349
2022-09-27,Taylor_Swift,63971,1,9,normal,41804.0,74489.0,50346.28571428572,12789.105294667881
2022-09-28,Taylor_Swift,48907,2,9,normal,63971.0,61644.0,48526.71428571428,11780.10044827445
2022-09-29,Taylor_Swift,41491,3,9,normal,48907.0,62068.0,45587.142857142855,10314.002576248728
2022-09-30,Taylor_Swift,70815,4,9,normal,41491.0,52228.0,48242.42857142857,14031.285826765428
2022-10-01,Taylor_Swift,33228,5,10,declining,70815.0,36884.0,47720.142857142855,14581.78990417608
2022-10-02,Taylor_Swift,33149,6,10,declining,33228.0,33825.0,47623.57142857143,14690.980836975745
2022-10-03,Taylor_Swift,54442,0,10,normal,33149.0,41804.0,49429.0,14633.045126243333
2022-10-04,Taylor_Swift,48300,1,10,normal,54442.0,63971.0,47190.28571428572,13162.307570157913
2022-10-05,Taylor_Swift,59645,2,10,normal,48300.0,48907.0,48724.28571428572,13995.11076190905
2022-10-06,Taylor_Swift,45934,3,10,normal,59645.0,41491.0,49359.0,13710.239409531612
2022-10-07,Taylor_Swift,55342,4,10,normal,45934.0,70815.0,47148.57142857143,10559.816757519455
2022-10-08,Taylor_Swift,35993,5,10,normal,55342.0,33228.0,47543.57142857143,9988.582396202271
2022-10-09,Taylor_Swift,37864,6,10,normal,35993.0,33149.0,48217.142857142855,8962.37688764526
2022-10-10,Taylor_Swift,58239,0,10,normal,37864.0,54442.0,48759.57142857143,9500.652343517693
2022-10-11,Taylor_Swift,38310,1,10,normal,58239.0,48300.0,47332.42857142857,10298.05442558878
2022-10-12,Taylor_Swift,63876,2,10,normal,38310.0,59645.0,47936.857142857145,11223.728976720022
2022-10-13,Taylor_Swift,527805,3,10,viral,63876.0,45934.0,116775.57142857143,181591.97649020463
2022-10-14,Taylor_Swift,43951,4,10,declining,527805.0,55342.0,115148.28571428571,182283.969695376
2022-10-15,Taylor_Swift,44600,5,10,declining,43951.0,35993.0,116377.85714285714,181689.10813385644
2022-10-16,Taylor_Swift,46579,6,10,normal,44600.0,37864.0,117622.85714285714,181090.30740068937
2022-10-17,Taylor_Swift,60067,0,10,normal,46579.0,58239.0,117884.0,180991.69108000505
2022-10-18,Taylor_Swift,62447,1,10,normal,60067.0,38310.0,121332.14285714286,179446.3546155494
2022-10-19,Taylor_Swift,51463,2,10,normal,62447.0,63876.0,119558.85714285714,180168.64418504175
2022-10-20,Taylor_Swift,65110,3,10,normal,51463.0,527805.0,53459.57142857143,8947.978987033159
2022-10-21,Taylor_Swift,49303,4,10,normal,65110.0,43951.0,54224.142857142855,8197.25702961238
2022-10-22,Taylor_Swift,40995,5,10,declining,49303.0,44600.0,53709.142857142855,8978.675262876835
2022-10-23,Taylor_Swift,31543,6,10,declining,40995.0,46579.0,51561.142857142855,12192.219382712776
2022-10-24,Taylor_Swift,58700,0,10,normal,31543.0,60067.0,51365.857142857145,12043.31073568216
2022-10-25,Taylor_Swift,53386,1,10,normal,58700.0,62447.0,50071.42857142857,11104.11660687399
2022-10-26,Taylor_Swift,53656,2,10,normal,53386.0,51463.0,50384.71428571428,11180.593897676854
2022-10-27,Taylor_Swift,57117,3,10,normal,53656.0,65110.0,49242.857142857145,9741.63612932642
2022-10-28,Taylor_Swift,48870,4,10,normal,57117.0,49303.0,49181.0,9742.565267936745
