date,city,pm25,day_of_week,month,aqi,regime,pm25_lag1,pm25_lag7,pm25_ma7,pm25_std7
2024-03-01,New_York,8.815286256554053,4,3,36.73035940230856,good,14.891675670726944,15.564413863022844,15.72953507659412,4.014695028466614
2024-03-02,New_York,6.253529276714858,5,3,26.05637198631191,good,8.815286256554053,14.811490089860186,14.506969246144788,5.4036386796733185
2024-03-03,New_York,7.791759136103066,6,3,32.46566306709611,good,6.253529276714858,13.919738123581787,13.631543676504972,5.980251984902966
2024-03-04,New_York,8.576260446607021,0,3,35.73441852752926,good,7.791759136103066,17.503964958312057,12.356157317689966,5.9687303538043235
2024-03-05,New_York,16.73244481875985,1,3,59.94086870978508,moderate,8.576260446607021,21.314771826699513,11.701539173698587,4.994161527698045
2024-03-06,New_York,13.045797303349605,2,3,52.02960794710216,moderate,16.73244481875985,18.849818610424308,10.872393272687914,3.9905439630438253
2024-03-07,New_York,37.58110038888416,3,3,105.2288954494577,unhealthy_sensitive,13.045797303349605,14.891675670726944,14.113739660996089,10.948384711046721
2024-03-08,New_York,11.58810602281555,4,3,48.2837750950648,good,37.58110038888416,8.815286256554053,14.509856770462013,10.773498519754185
2024-03-09,New_York,13.87979795647133,5,3,53.81930891946637,moderate,11.58810602281555,6.253529276714858,15.59932372471294,10.168014267341176
2024-03-10,New_York,11.278595507965369,6,3,46.99414794985571,good,13.87979795647133,7.791759136103066,16.097443206407554,9.800551440578058
2024-03-11,New_York,12.18953887879948,0,3,50.19214351673708,moderate,11.278595507965369,8.576260446607021,16.613625839577907,9.426410290494207
2024-03-12,New_York,9.411568885047076,1,3,39.21487035436282,good,12.18953887879948,16.73244481875985,15.56778642047608,9.809368919397684
2024-03-13,New_York,13.24352567928549,2,3,52.45391776670706,moderate,9.411568885047076,13.045797303349605,15.596033331324065,9.80117752493206
2024-03-14,New_York,8.414470858445702,3,3,35.06029524352376,good,13.24352567928549,37.58110038888416,11.429371969832857,1.9614060844385033
2024-03-15,New_York,16.962813287258804,4,3,60.43522164647812,moderate,8.414470858445702,11.58810602281555,12.19718729332475,2.8737222286705637
2024-03-16,New_York,4.7876798485054985,5,3,19.94866603543958,good,16.962813287258804,13.87979795647133,10.898313277901059,3.868888355863761
2024-03-17,New_York,8.345936486611228,6,3,34.774735360880115,good,4.7876798485054985,11.278595507965369,10.479361989136184,3.9780890323231244
2024-03-18,New_York,5.404548501676915,0,3,22.518952090320482,good,8.345936486611228,12.18953887879948,9.510077649547245,4.3051054210145026
2024-03-19,New_York,11.863302702827776,1,3,49.43042792844907,good,5.404548501676915,9.411568885047076,9.86032533780163,4.39455811561492
2024-03-20,New_York,7.8574147536623595,2,3,32.73922814025983,good,11.863302702827776,13.24352567928549,9.090880919855469,4.1692153430508325
2024-03-21,New_York,13.952690194841871,3,3,53.97573003184951,moderate,7.8574147536623595,8.414470858445702,9.882055110769207,4.529387414669048
2024-03-22,New_York,11.820984029086047,4,3,49.25410012119186,good,13.952690194841871,16.962813287258804,9.147508073887384,3.4865813166001685
2024-03-23,New_York,10.804942816735366,5,3,45.020595069730696,good,11.820984029086047,4.7876798485054985,10.007117069348794,2.9298461296345675
2024-03-24,New_York,8.141561105773036,6,3,33.92317127405432,good,10.804942816735366,8.345936486611228,9.97792058637191,2.950107374951211
2024-03-25,New_York,14.951637554474638,0,3,56.1193938937224,moderate,8.141561105773036,5.404548501676915,11.341790451057301,2.677683773388115
2024-03-26,New_York,10.064744718206786,1,3,41.936436325861614,good,14.951637554474638,11.863302702827776,11.084853596111444,2.705448123220834
2024-03-27,New_York,16.631713080839692,2,3,59.72470618205942,moderate,10.064744718206786,7.8574147536623595,12.338324785708206,2.9796435968127004
2024-03-28,New_York,14.366600759568147,3,3,54.863950127828645,moderate,16.631713080839692,13.952690194841871,12.397454866383386,3.020841741717231
2024-03-29,New_York,13.095480642688518,4,3,52.13622455512557,moderate,14.366600759568147,11.820984029086047,12.57952581118374,3.0187133441958287
2024-03-30,New_York,17.43635956948693,5,3,61.45141538516509,moderate,13.095480642688518,10.804942816735366,13.526871061576822,3.3870643560972677
2024-03-31,New_York,7.088957857770856,6,3,29.53732440737857,good,17.43635956948693,8.141561105773036,13.376499169005081,3.6769577749184217
2024-04-01,New_York,7.568866261089007,0,4,31.53694275453753,good,7.088957857770856,14.951637554474638,12.321817555664277,4.174948638252815
2024-04-02,New_York,15.015757937555177,1,4,56.25699128230725,moderate,7.568866261089007,10.064744718206786,13.029105158428333,4.1481386088365415
2024-04-03,New_York,11.912766628196866,2,4,49.63652761748695,good,15.015757937555177,16.631713080839692,12.354969950907929,3.836850779698771
2024-04-04,New_York,8.83318824984735,3,4,36.80495104103063,good,11.912766628196866,14.366600759568147,11.564482449519245,3.9223874074484817
2024-04-05,New_York,6.485110421541256,4,4,27.02129342308857,good,8.83318824984735,13.095480642688518,10.620143846498205,4.272477321876425
2024-04-06,New_York,10.41089999318637,5,4,43.37874997160988,good,6.485110421541256,17.43635956948693,9.616506764169555,3.056587128709188
2024-04-07,New_York,6.582989188574592,6,4,27.4291216190608,good,10.41089999318637,7.088957857770856,9.544225525712944,3.1313868763834924
2024-04-08,New_York,11.864839865246395,0,4,49.43683277185998,good,6.582989188574592,7.568866261089007,10.157936040592572,3.1005436387166174
2024-04-09,New_York,11.493291921475945,1,4,47.88871633948311,good,11.864839865246395,15.015757937555177,9.65472660972411,2.3837096006124656
2024-04-10,New_York,12.026544676087923,2,4,49.8423705495449,good,11.493291921475945,11.912766628196866,9.67098061656569,2.401990689200964
2024-04-11,New_York,71.27756663712255,3,4,158.31273268552295,unhealthy,12.026544676087923,8.83318824984735,18.591606100462148,23.353243841477315
2024-04-12,New_York,14.370010229593802,4,4,54.871266587111165,moderate,71.27756663712255,6.485110421541256,19.718020358755364,22.856862419636645
2024-04-13,New_York,11.37706116430068,5,4,47.4044215179195,good,14.370010229593802,10.41089999318637,19.85604338320027,22.79412466813403
2024-04-14,New_York,7.837602440730903,6,4,32.656676836378765,good,11.37706116430068,6.582989188574592,20.03527384779403,22.67699570944346
2024-04-15,New_York,16.81310471082687,0,4,60.11395860692461,moderate,7.837602440730903,11.864839865246395,20.742168825734097,22.455902287787275
2024-04-16,New_York,12.84290532725774,1,4,51.594217440467254,moderate,16.81310471082687,11.493291921475945,20.93497074084578,22.36888358535447
2024-04-17,New_York,9.792871140618455,2,4,40.8036297525769,good,12.84290532725774,12.026544676087923,20.615874521492998,22.53247763008075
2024-04-18,New_York,10.436640932203373,3,4,43.486003884180725,good,9.792871140618455,71.27756663712255,11.924313706504547,3.0133710785574213
2024-04-19,New_York,13.6638364424304,4,4,53.35587219405665,moderate,10.436640932203373,14.370010229593802,11.823431736909773,2.9284722753722843
2024-04-20,New_York,13.518983258765964,5,4,53.045028452287475,moderate,13.6638364424304,11.37706116430068,12.129420607547672,2.9854073747213135
2024-04-21,New_York,9.892015302384213,6,4,41.21673042660089,good,13.518983258765964,7.837602440730903,12.42290815921243,2.5644777856944665
2024-04-22,New_York,82.81295462241822,0,4,164.39038705079992,unhealthy,9.892015302384213,16.81310471082687,21.851458146582623,26.93405901196481
2024-04-23,New_York,5.872382903742833,1,4,24.46826209892847,good,82.81295462241822,12.84290532725774,20.85566922893764,27.446605321053983
2024-04-24,New_York,13.187862197663573,2,4,52.33446823532956,moderate,5.872382903742833,9.792871140618455,21.340667951372655,27.2478135474477
2024-04-25,New_York,10.7105558306319,3,4,44.62731596096626,good,13.187862197663573,10.436640932203373,21.379798651148157,27.229735029565067
2024-04-26,New_York,8.943526786293617,4,4,37.264694942890074,good,10.7105558306319,13.6638364424304,20.705468700271474,27.509672715833375
2024-04-27,New_York,7.244106428861414,5,4,30.18377678692256,good,8.943526786293617,13.518983258765964,19.809057724570827,27.88258234792609
2024-04-28,New_York,12.343845979761156,6,4,50.52327463468059,moderate,7.244106428861414,9.892015302384213,20.15931924991039,27.752337031836134
2024-04-29,New_York,10.335261470829527,0,4,43.063589461789704,good,12.343845979761156,82.81295462241822,9.805363085397717,2.638070394269999
2024-04-30,New_York,10.797187737925908,1,4,44.98828224135795,good,10.335261470829527,5.872382903742833,10.508906633138157,1.9919446443883877
2024-05-01,New_York,10.41910698441752,2,5,43.41294576840633,good,10.797187737925908,13.187862197663573,10.113370174103006,1.6095122566102447
2024-05-02,New_York,8.833851675094849,3,5,36.807715312895205,good,10.41910698441752,10.7105558306319,9.845269580454856,1.6492710312847496
2024-05-03,New_York,10.309336653647318,4,5,42.95556939019716,good,8.833851675094849,8.943526786293617,10.040385275791099,1.6050076244597866
2024-05-04,New_York,9.098774829048708,5,5,37.91156178770295,good,10.309336653647318,7.244106428861414,10.305337904389285,1.1570330176263133
2024-05-05,New_York,8.477712830798716,6,5,35.32380346166132,good,9.098774829048708,12.343845979761156,9.75303316882322,0.9203049325290978
2024-05-06,New_York,13.426305688907863,0,5,52.84614954701258,moderate,8.477712830798716,10.335261470829527,10.194610914262983,1.6768408733539482
2024-05-07,New_York,13.748896231196577,1,5,53.53840392960639,moderate,13.426305688907863,10.797187737925908,10.616283556158793,2.1562298290686672
2024-05-08,New_York,2.585682651827563,2,5,10.77367771594818,good,13.748896231196577,10.41910698441752,9.497222937217371,3.732326308902081
2024-05-09,New_York,17.902026393640075,3,5,62.450700415536645,moderate,2.585682651827563,8.833851675094849,10.792676468438117,4.865436239529383
2024-05-10,New_York,8.568581684803432,4,5,35.702423686680966,good,17.902026393640075,10.309336653647318,10.543997187174705,4.938199897079165
2024-05-11,New_York,5.726969063688274,5,5,23.862371098701143,good,8.568581684803432,9.098774829048708,10.06231064926607,5.256834411403424
2024-05-12,New_York,10.166834712380549,6,5,42.361811301585625,good,5.726969063688274,8.477712830798716,10.303613775206333,5.210537925154654
2024-05-13,New_York,11.36084972455162,0,5,47.336873852298424,good,10.166834712380549,13.426305688907863,10.008548637441155,5.060555500352212
2024-05-14,New_York,11.711358980441968,1,5,48.79732908517487,good,11.36084972455162,13.748896231196577,9.717471887333355,4.864353589358259
2024-05-15,New_York,16.458405873513406,2,5,59.35280230367684,moderate,11.711358980441968,2.585682651827563,11.699289490431331,4.263335573556885
2024-05-16,New_York,13.600100518818824,3,5,53.21909982579147,moderate,16.458405873513406,17.902026393640075,11.084728651171153,3.4532960963809702
2024-05-17,New_York,9.822760106104171,4,5,40.92816710876738,good,13.600100518818824,8.568581684803432,11.263896997071258,3.3313756806773096
2024-05-18,New_York,9.246349967263265,5,5,38.52645819693028,good,9.822760106104171,5.726969063688274,11.766665697581972,2.5242779188435582
2024-05-19,New_York,3.4969335437201545,6,5,14.570556432167312,good,9.246349967263265,10.166834712380549,10.81382267348763,4.035375157793377
2024-05-20,New_York,13.054022754936357,0,5,52.047259130764715,moderate,3.4969335437201545,11.36084972455162,11.055704534971166,4.123413350424206
2024-05-21,New_York,5.606458697631682,1,5,23.360244573465344,good,13.054022754936357,11.711358980441968,10.183575923141124,4.581763946808173
2024-05-22,New_York,6.9223330990601415,2,5,28.84305457941726,good,5.606458697631682,16.458405873513406,8.821279812504942,3.7467013088354673
2024-05-23,New_York,10.407288444145744,3,5,43.36370185060727,good,6.9223330990601415,13.600100518818824,8.36516380183736,3.2261594173260666
2024-05-24,New_York,11.975161650288456,4,5,49.896506876201904,good,10.407288444145744,9.822760106104171,8.67264973672083,3.48076360862003
2024-05-25,New_York,9.168350418105689,5,5,38.20146007544037,good,11.975161650288456,9.246349967263265,8.661506943984033,3.478745220927424
2024-05-26,New_York,15.248229124788214,6,5,56.75585649096183,moderate,9.168350418105689,3.4969335437201545,10.340263455565182,3.4057435942073018
2024-05-27,New_York,9.598362449450939,0,5,39.99317687271225,good,15.248229124788214,13.054022754936357,9.846597697638696,3.1904681730902285
2024-05-28,New_York,7.640164642228858,1,5,31.834019342620245,good,9.598362449450939,5.606458697631682,10.137127118295435,2.809900344014742
2024-05-29,New_York,11.736845785076333,2,5,48.903524104484724,good,7.640164642228858,6.9223330990601415,10.824914644869178,2.4592030251868304
2024-05-30,New_York,14.092245211382542,3,5,54.27520431627155,moderate,11.736845785076333,10.407288444145744,11.351337040188719,2.733961433945638
2024-05-31,New_York,13.231720698393652,4,5,52.42858518968595,moderate,14.092245211382542,11.975161650288456,11.530845475632319,2.821595096835676
2024-06-01,New_York,12.472102165144063,5,6,50.79850250030915,moderate,13.231720698393652,9.168350418105689,12.002810010923513,2.6303903684823178
2024-06-02,New_York,9.755894053994396,6,6,40.649558558309984,good,12.472102165144063,15.248229124788214,11.218190715095826,2.299283039007143
2024-06-03,New_York,14.929506535034502,0,6,56.07190243569636,moderate,9.755894053994396,9.598362449450939,11.979782727322048,2.5432944420683024
2024-06-04,New_York,14.362942121022138,1,6,54.85609897215051,moderate,14.929506535034502,7.640164642228858,12.940179510006804,1.7888874300482467
2024-06-05,New_York,11.334463866914572,2,6,47.22693277881072,good,14.362942121022138,11.736845785076333,12.882696378840839,1.839741373338622
2024-06-06,New_York,15.04807170482363,3,6,56.32633413052281,moderate,11.334463866914572,14.092245211382542,13.019243020760994,1.9749775083435626
2024-06-07,New_York,9.237605581916442,4,6,38.49002325798518,good,15.04807170482363,13.231720698393652,12.448655146978535,2.428300443183912
2024-06-08,New_York,7.8164529495998405,5,6,32.568553956666,good,9.237605581916442,12.472102165144063,11.78356240190079,2.9927737182547114
2024-06-09,New_York,9.31473008709592,6,6,38.811375362899675,good,7.8164529495998405,9.755894053994396,11.720538978058148,3.046748473862755
2024-06-10,New_York,12.295088709400876,0,6,50.41864529914351,moderate,9.31473008709592,14.929506535034502,11.344193574396202,2.7306055845412445
2024-06-11,New_York,12.160991845190281,1,6,50.13088378796198,moderate,12.295088709400876,14.362942121022138,11.029629249277365,2.4358059164241257
2024-06-12,New_York,12.434559472346656,2,6,50.71793878185978,moderate,12.160991845190281,11.334463866914572,11.186785764339092,2.4935557065804566
2024-06-13,New_York,15.246832585679702,3,6,56.752859625922106,moderate,12.434559472346656,15.04807170482363,11.215180175889959,2.545444550236197
2024-06-14,New_York,14.806223477065963,4,6,55.807346517308936,moderate,15.246832585679702,9.237605581916442,12.010697018054177,2.6904333338388096
2024-06-15,New_York,11.57511904710847,5,6,48.229662696285295,good,14.806223477065963,7.8164529495998405,12.54764931769827,2.000433686368342
2024-06-16,New_York,12.36262278226921,6,6,50.56356820229444,moderate,11.57511904710847,9.31473008709592,12.98306255986588,1.4297893101417365
2024-06-17,New_York,13.707709588955892,0,6,53.45002057715857,moderate,12.36262278226921,12.295088709400876,13.184865542659454,1.416128467522643
2024-06-18,New_York,15.51626369829204,1,6,57.33103797916747,moderate,13.707709588955892,12.160991845190281,13.664190093102562,1.571164900017588
2024-06-19,New_York,7.887712146932094,2,6,32.86546727888373,good,15.51626369829204,12.434559472346656,13.014640475186196,2.699186850220813
2024-06-20,New_York,20.64723553133114,3,6,68.34170714877928,moderate,7.887712146932094,15.246832585679702,13.786126610279258,3.9332164020235574
2024-06-21,New_York,17.53687553738059,4,6,61.6671148870828,moderate,20.64723553133114,14.806223477065963,14.176219761752776,4.178984302826482
2024-06-22,New_York,11.443858980882105,5,6,47.68274575367544,good,17.53687553738059,11.57511904710847,14.157468323720437,4.192872285473288
2024-06-23,New_York,8.945217240561565,6,6,37.27173850233986,good,11.443858980882105,12.36262278226921,13.66926753204792,4.614447940238638
2024-06-24,New_York,8.685094859879527,0,6,36.187895249498034,good,8.945217240561565,13.707709588955892,12.951751142179868,4.9832297058096335
2024-06-25,New_York,15.309872273435067,1,6,56.88813792582633,moderate,8.685094859879527,15.51626369829204,12.922266652914585,4.966108387168738
2024-06-26,New_York,12.411797208816395,2,6,50.66909272278196,moderate,15.309872273435067,7.887712146932094,13.568564518898055,4.471452570423322
2024-06-27,New_York,14.369700756246482,3,6,54.87060248121563,moderate,12.411797208816395,20.64723553133114,12.671773836743105,3.2880574258114925
2024-06-28,New_York,11.136920508762785,4,6,46.403835453178274,good,14.369700756246482,17.53687553738059,11.75749454694056,2.506762309405569
2024-06-29,New_York,6.529265485658214,5,6,27.205272856909225,good,11.136920508762785,11.443858980882105,11.055409761908576,3.2012678266187122
2024-06-30,New_York,10.353396987532886,6,6,43.13915411472036,good,6.529265485658214,8.945217240561565,11.256578297190192,3.0888326324463025
2024-07-01,New_York,16.011705318686673,0,7,58.394217422074405,moderate,10.353396987532886,8.685094859879527,12.303236934162642,3.30594333469664
2024-07-02,New_York,16.989911377488514,1,7,60.49337205469638,moderate,16.011705318686673,15.309872273435067,12.543242520455992,3.6078019739066622
2024-07-03,New_York,12.00127645341357,2,7,49.78814689573728,good,16.989911377488514,12.411797208816395,12.484596698255588,3.6136266298136768
2024-07-04,New_York,17.626371607609975,3,7,61.85916653993557,moderate,12.00127645341357,14.369700756246482,12.949835391307518,4.076740673966057
2024-07-05,New_York,14.06175189121068,4,7,54.209768006889874,moderate,17.626371607609975,11.136920508762785,13.367668445942929,4.0092911642250515
2024-07-06,New_York,10.408555459625923,5,7,43.368981081774685,good,14.06175189121068,6.529265485658214,13.921852727938317,3.062930158276616
2024-07-07,New_York,8.108477419812637,6,7,33.78532258255266,good,10.408555459625923,10.353396987532886,13.601149932549712,3.573764379660585
2024-07-08,New_York,22.202659476085344,0,7,71.67952677271533,moderate,8.108477419812637,16.011705318686673,14.485571955035235,4.81889551676322
2024-07-09,New_York,17.27974781295534,1,7,61.1153386544106,moderate,22.202659476085344,16.989911377488514,14.526977160101923,4.845173303642289
2024-07-10,New_York,14.410242041912504,2,7,54.957600948310095,moderate,17.27974781295534,12.00127645341357,14.87111510131606,4.719810600436183
2024-07-11,New_York,16.900571440792906,3,7,60.30165545234529,moderate,14.410242041912504,17.626371607609975,14.767429363199332,4.656745503680382
2024-07-12,New_York,18.087851532686678,4,7,62.84946680834051,moderate,16.900571440792906,14.06175189121068,15.342586454838763,4.801445182529139
2024-07-13,New_York,15.486645088603833,5,7,57.26747873090952,moderate,18.087851532686678,10.408555459625923,16.068027830407036,4.287880007407125
2024-07-14,New_York,10.384158093663768,6,7,43.267325390265704,good,15.486645088603833,8.108477419812637,16.393125069528626,3.617724991593741
2024-07-15,New_York,15.566783523016323,0,7,57.4394496202067,moderate,10.384158093663768,22.202659476085344,15.445142790518764,2.555029752276879
2024-07-16,New_York,21.733875282384307,1,7,70.67355210812083,moderate,15.566783523016323,17.27974781295534,16.081446714722905,3.476522788369466
2024-07-17,New_York,15.494266311623349,2,7,57.283833286745384,moderate,21.733875282384307,14.410242041912504,16.236307324681594,3.413240085706851
2024-07-18,New_York,12.908563342421406,3,7,51.735114468715466,moderate,15.494266311623349,16.900571440792906,15.666020453485666,3.6114930126694884
2024-07-19,New_York,16.043134365837187,4,7,58.46166172926435,moderate,12.908563342421406,18.087851532686678,15.373918001078597,3.4625850870689256
2024-07-20,New_York,11.441867005187733,5,7,47.67444585494889,good,16.043134365837187,15.486645088603833,14.796092560590582,3.764928393994828
2024-07-21,New_York,10.194450141377523,6,7,42.47687558907302,good,11.441867005187733,10.384158093663768,14.768991424549691,3.8024755266420875
2024-07-22,New_York,14.692547093246693,0,7,55.56340577949934,moderate,10.194450141377523,15.566783523016323,14.64410050601117,3.7862274121027757
2024-07-23,New_York,14.279250200943205,1,7,54.67650257713134,moderate,14.692547093246693,21.733875282384307,13.5791540658053,2.1580292328423196
2024-07-24,New_York,12.612830297775684,2,7,51.10049420123537,moderate,14.279250200943205,15.494266311623349,13.167520349541347,2.0009402587630225
2024-07-25,New_York,14.028264948909534,3,7,54.1379076156857,moderate,12.612830297775684,12.908563342421406,13.327477721896795,2.021438824280071
2024-07-26,New_York,15.600068045837515,4,7,57.51087563484445,moderate,14.028264948909534,16.043134365837187,13.264182533325412,1.92696312576111
2024-07-27,New_York,9.010084870625027,5,7,37.54202029427095,good,15.600068045837515,11.441867005187733,12.916785085530739,2.456652175245121
2024-07-28,New_York,8.700854197955614,6,7,36.2535591581484,good,9.010084870625027,10.194450141377523,12.703414236470467,2.776542073841455
2024-07-29,New_York,16.85873185203034,0,7,60.21187092710373,moderate,8.700854197955614,14.692547093246693,13.01286920201099,3.1330175459999827
2024-07-30,New_York,12.928557423312652,1,7,51.77802022170097,moderate,16.85873185203034,14.279250200943205,12.819913090920908,3.083222255941127
2024-07-31,New_York,16.14098132044967,2,7,58.67163373487053,moderate,12.928557423312652,12.612830297775684,13.323934665588622,3.3227976050570973
2024-08-01,New_York,13.345560417590656,3,8,52.672876432597974,moderate,16.14098132044967,14.028264948909534,13.226405446828782,3.3086680711580017
2024-08-02,New_York,12.766338983143275,4,8,51.42991198099415,moderate,13.345560417590656,15.600068045837515,12.821587009301032,3.138841285042957
2024-08-03,New_York,18.346471995502167,5,8,63.40444634227933,moderate,12.766338983143275,9.010084870625027,14.155356598569197,3.231567318731578
2024-08-04,New_York,7.196948062012021,6,8,29.987283591716757,good,18.346471995502167,8.700854197955614,13.940512864862969,3.6743006619606438
2024-08-05,New_York,16.335552458707895,0,8,59.08916836632595,moderate,7.196948062012021,16.85873185203034,13.86577295153119,3.609801987722996
2024-08-06,New_York,17.43245090484923,1,8,61.44302769280951,moderate,16.335552458707895,12.928557423312652,14.509186306036415,3.810708066455079
2024-08-07,New_York,18.971693626748603,2,8,64.74612366255064,moderate,17.43245090484923,16.14098132044967,14.913573778364835,4.148001282352495
2024-08-08,New_York,14.362061320783766,3,8,54.85420884288362,moderate,18.971693626748603,13.345560417590656,15.058788193106707,4.101491138150179
2024-08-09,New_York,12.6749113418689,4,8,51.23371532589893,moderate,14.362061320783766,12.766338983143275,15.045727101496084,4.110144536281617
2024-08-10,New_York,10.785830544020659,5,8,44.94096060008608,good,12.6749113418689,18.346471995502167,13.965635465570154,4.091563370437947
2024-08-11,New_York,7.803714084437603,6,8,32.51547535182335,good,10.785830544020659,7.196948062012021,14.052316325916664,3.927401512136158
2024-08-12,New_York,20.857929124031905,0,8,68.79383932195688,moderate,7.803714084437603,16.335552458707895,14.698370135248666,4.667768836626628
2024-08-13,New_York,15.806522031436401,1,8,57.953909938704726,moderate,20.857929124031905,17.43245090484923,14.466094581903977,4.547958056729964
2024-08-14,New_York,18.47218333520787,2,8,63.674213165682126,moderate,15.806522031436401,18.971693626748603,14.394735968826728,4.468710009601408
2024-08-15,New_York,8.85759980810903,3,8,36.906665867120964,good,18.47218333520787,14.362061320783766,13.608384324158909,4.935358510545291
2024-08-16,New_York,12.656137833954926,4,8,51.19342882822946,moderate,8.85759980810903,12.6749113418689,13.605702394456912,4.935955378409245
2024-08-17,New_York,13.221674329641528,5,8,52.40702645845822,moderate,12.656137833954926,10.785830544020659,13.953680078117037,4.787659727697306
2024-08-18,New_York,12.105904359218458,6,8,50.012670298752056,moderate,13.221674329641528,7.803714084437603,14.568278688800017,4.092232219450478
2024-08-19,New_York,7.876720753487433,0,8,32.81966980619764,good,12.105904359218458,20.857929124031905,12.713820350150806,3.6883221597176146
2024-08-20,New_York,19.68465577663707,1,8,66.27608535759028,moderate,7.876720753487433,15.806522031436401,13.267839456608044,4.444125425485416
2024-08-21,New_York,17.846538193517755,2,8,62.33162702471621,moderate,19.68465577663707,18.47218333520787,13.178461579223745,4.326755383012669
2024-08-22,New_York,18.404622114288458,3,8,63.52923200491085,moderate,17.846538193517755,8.85759980810903,14.542321908677948,4.241599057194308
2024-08-23,New_York,18.31565166223454,4,8,63.33830828805695,moderate,18.404622114288458,12.656137833954926,15.350823884146463,4.359884828886564
2024-08-24,New_York,14.373048676197659,5,8,54.87778685879326,moderate,18.31565166223454,13.221674329641528,15.515305933654483,4.287286640881573
2024-08-25,New_York,11.357817680471847,6,8,47.324240335299365,good,14.373048676197659,12.105904359218458,15.408436408119252,4.39442264424762
2024-08-26,New_York,19.906369172864206,0,8,66.75186517782018,moderate,11.357817680471847,7.876720753487433,17.126957610887363,3.1277562469245495
2024-08-27,New_York,15.134343927517573,1,8,56.51146765561711,moderate,19.906369172864206,19.68465577663707,16.476913061013146,2.97679746280512
2024-08-28,New_York,12.074416820226539,2,8,49.94510047258914,good,15.134343927517573,17.846538193517755,15.652324293400117,3.31447362598786
2024-08-29,New_York,14.529413616297743,3,8,55.2133339405531,moderate,12.074416820226539,18.404622114288458,15.098723079401443,3.0944810407431462
2024-08-30,New_York,14.425861940291771,4,8,54.99112004354457,moderate,14.529413616297743,18.31565166223454,14.543038833409621,2.7506815884395954
2024-08-31,New_York,12.845730633639777,5,8,51.60028032969909,moderate,14.425861940291771,14.373048676197659,14.324850541615636,2.8259573823929873
2024-09-01,New_York,5.687513555282935,6,9,23.69797314701223,good,12.845730633639777,11.357817680471847,13.514807095160078,4.264647783091293
2024-09-02,New_York,16.52677417155873,0,9,59.49951538961101,moderate,5.687513555282935,19.906369172864206,13.032007809259296,3.5522654298783407
2024-09-03,New_York,19.36026801299089,1,9,65.57997427680448,moderate,16.52677417155873,15.134343927517573,13.635711250041199,4.25807846426392
2024-09-04,New_York,13.165343724498303,2,9,52.28614533154143,moderate,19.36026801299089,12.074416820226539,13.79155795065145,4.211115869553788
2024-09-05,New_York,14.489408227723734,3,9,55.127485467218314,moderate,13.165343724498303,14.529413616297743,13.785842895140876,4.209974595998445
2024-09-06,New_York,16.01698586647035,4,9,58.40554906967886,moderate,14.489408227723734,14.425861940291771,14.01314631316639,4.292435657975322
2024-09-07,New_York,16.738729117728184,5,9,59.95435432988881,moderate,16.01698586647035,12.845730633639777,14.569288953750446,4.367510791174154
2024-09-08,New_York,13.790562206111085,6,9,53.627815892942245,moderate,16.738729117728184,5.687513555282935,15.726867332440182,2.1131126435163945
2024-09-09,New_York,15.2463535399019,0,9,56.75183163069077,moderate,13.790562206111085,16.52677417155873,15.543950099346349,2.087594381880133
2024-09-10,New_York,14.554216816305612,1,9,55.26655969164295,moderate,15.2463535399019,19.36026801299089,14.857371356962739,1.2425684948691074
2024-09-11,New_York,103.0911085692242,2,9,175.07434592688315,unhealthy,14.554216816305612,13.165343724498303,27.70390919192358,33.257476711521775
2024-09-12,New_York,18.233479672445497,3,9,63.16197354602038,moderate,103.0911085692242,14.489408227723734,28.23877654116955,33.03892139403166
2024-09-13,New_York,13.339090819960917,4,9,52.6589931758818,moderate,18.233479672445497,16.01698586647035,27.856220105953916,33.21903566380218
2024-09-14,New_York,12.623792301782307,5,9,51.124017814983496,moderate,13.339090819960917,16.738729117728184,27.268371989390214,33.483914734482966
2024-09-15,New_York,12.874230873395492,6,9,51.6614396424796,moderate,12.623792301782307,13.790562206111085,27.13746751328799,33.54711926459216
2024-09-16,New_York,18.197134133078013,0,9,63.08397882634767,moderate,12.874230873395492,15.2463535399019,27.55900759802744,33.390972739241384
2024-09-17,New_York,15.3713177760114,1,9,57.019995227492274,moderate,18.197134133078013,14.554216816305612,27.675736306556836,33.33932158782409
2024-09-18,New_York,17.469782726692895,2,9,61.52313889848261,moderate,15.3713177760114,103.0911085692242,15.44411832905236,2.531730308915265
2024-09-19,New_York,18.12664942062515,3,9,62.932724078594745,moderate,17.469782726692895,18.233479672445497,15.428856864506596,2.512361309924034
2024-09-20,New_York,17.601607248739633,4,9,61.80602413892625,moderate,18.12664942062515,13.339090819960917,16.037787782903557,2.436866162964563
2024-09-21,New_York,11.978420908211792,5,9,49.91008711754914,good,17.601607248739633,12.623792301782307,15.945591869536338,2.594657776096459
2024-09-22,New_York,10.541490354219697,6,9,43.92287647591541,good,11.978420908211792,12.874230873395492,15.612343223939797,3.146086618086975
2024-09-23,New_York,11.043415008747289,0,9,46.01422920311371,good,10.541490354219697,18.197134133078013,14.590383349035408,3.323409723493122
2024-09-24,New_York,19.62953343383171,1,9,66.15779706830838,moderate,11.043415008747289,15.3713177760114,15.198699871581168,3.8397731095709093
2024-09-25,New_York,22.495258000447812,2,9,72.30742060181933,moderate,19.62953343383171,17.469782726692895,15.916624910689011,4.70703682194019
